Price,Discount,Revenue
441.74,0.0,2208.7
24.41,0.48,12.6932
759.79,0.42,440.6782
585.75,0.0,1757.25
259.35,0.0,259.35
38.98,0.15,165.665
127.6,0.0,127.6
413.14,0.0,1239.42
31.03,0.0,62.06
44.22,0.0,132.66
14.31,0.39,8.7291
17.89,0.0,89.45
603.5,0.17,1001.81
380.21,0.18,623.5444
477.68,0.0,955.36
125.91,0.14,108.2826
20.15,0.0,60.45
176.01,0.0,528.03
421.9,0.0,421.9
42.91,0.0,42.91
28.52,0.17,23.6716
256.91,0.0,256.91
99.48,0.0,99.48
64.49,0.0,193.47
128.52,0.0,128.52
20.65,0.0,82.6
227.02,0.09,206.5882
261.52,0.0,261.52
37.04,0.0,111.12
163.54,0.23,251.8516
92.16,0.0,92.16
57.96,0.0,173.88
165.14,0.0,165.14
154.8,0.0,464.4
494.0,0.0,1482.0
1313.66,0.0,1313.66
1009.4,0.0,1009.4
54.75,0.26,40.515
39.72,0.0,119.16
37.3,0.0,37.3
115.42,0.0,807.94
60.15,0.28,43.308
195.39,0.14,168.0354
1467.97,0.0,5871.88
33.07,0.0,33.07
68.33,0.05,64.9135
33.33,0.0,166.65
265.22,0.14,228.0892
485.03,0.12,426.8264
30.1,0.1,108.36
162.42,0.15,414.171
260.82,0.42,453.8268
159.25,0.0,159.25
41.86,0.12,36.8368
935.49,0.28,3367.764
187.09,0.0,187.09
151.32,0.0,453.96
81.59,0.0,244.77
18.88,0.0,37.76
364.49,0.19,295.2369
353.66,0.06,2659.5232
102.68,0.0,102.68
206.02,0.0,206.02
1679.19,0.06,1578.4386
228.15,0.0,456.3
26.73,0.0,26.73
447.85,0.0,3134.95
34.18,0.0,34.18
120.68,0.4,72.408
608.33,0.14,523.1638
296.01,0.0,592.02
38.64,0.16,32.4576
493.45,0.0,3454.15
339.34,0.17,563.3044
76.39,0.0,458.34
1250.47,0.14,4301.6168
29.74,0.0,29.74
42.47,0.0,42.47
613.49,0.13,533.7363
78.92,0.0,236.76
1031.11,0.0,2062.22
484.2,0.21,382.518
495.28,0.0,990.56
165.36,0.0,330.72
31.66,0.0,126.64
961.16,0.17,1595.5256
187.65,0.0,562.95
84.3,0.49,42.993
185.19,0.0,185.19
25.02,0.07,23.2686
295.46,0.0,1181.84
274.59,0.0,274.59
286.03,0.32,194.5004
47.93,0.0,95.86
376.86,0.0,376.86
1970.08,0.0,1970.08
310.77,0.0,1864.62
26.81,0.0,107.24
35.68,0.08,65.6512
342.07,0.1,1539.315
446.89,0.0,893.78
282.1,0.2,225.68
118.25,0.0,118.25
164.82,0.0,1318.56
1732.15,0.0,5196.45
1375.65,0.0,4126.95
20.23,0.19,32.7726
58.54,0.0,117.08
131.11,0.0,131.11
1336.05,0.0,5344.2
412.97,0.37,520.3422
658.62,0.0,1317.24
1952.95,0.0,1952.95
267.18,0.0,1603.08
733.52,0.0,733.52
331.41,0.0,662.82
21.21,0.0,21.21
1945.85,0.0,1945.85
285.28,0.0,285.28
388.45,0.0,776.9
29.6,0.0,59.2
812.29,0.11,722.9381
13.46,0.0,26.92
264.43,0.0,264.43
904.17,0.0,6329.19
465.03,0.0,930.06
330.28,0.2,264.224
454.52,0.0,454.52
75.33,0.0,75.33
87.29,0.07,162.3594
22.88,0.0,91.52
137.31,0.31,189.4878
81.83,0.0,81.83
63.26,0.0,126.52
305.63,0.19,247.5603
19.67,0.0,78.68
482.94,0.0,482.94
70.2,0.2,112.32
251.43,0.0,251.43
197.73,0.48,308.4588
1192.26,0.0,1192.26
297.89,0.1,268.101
241.73,0.0,241.73
1940.18,0.0,3880.36
136.18,0.29,96.6878
1801.21,0.42,1044.7018
30.75,0.0,61.5
297.59,0.12,1309.396
1866.49,0.0,3732.98
29.05,0.0,29.05
11.93,0.0,35.79
252.0,0.07,703.08
113.97,0.0,227.94
338.15,0.0,676.3
293.55,0.0,587.1
818.46,0.0,818.46
79.38,0.0,238.14
102.14,0.0,102.14
215.83,0.33,144.6061
89.29,0.5,267.87
239.86,0.0,239.86
36.19,0.0,108.57
1984.33,0.0,9921.65
158.88,0.0,635.52
1187.34,0.0,1187.34
1157.55,0.0,1157.55
30.94,0.07,28.7742
325.93,0.0,325.93
984.4,0.13,1712.856
49.55,0.0,99.1
79.54,0.0,397.7
40.13,0.0,80.26
455.82,0.0,1367.46
109.81,0.33,220.7181
20.39,0.29,57.9076
537.0,0.0,1074.0
1539.99,0.29,4373.5716
1914.16,0.29,4077.1608
41.25,0.0,41.25
42.52,0.0,297.64
492.21,0.17,408.5343
89.2,0.0,535.2
207.32,0.25,155.49
15.52,0.0,15.52
351.17,0.12,2472.2368
259.58,0.0,259.58
1386.8,0.0,1386.8
59.93,0.09,327.2178
443.42,0.12,1170.6288
13.04,0.0,13.04
490.77,0.0,490.77
98.39,0.0,295.17
612.33,0.0,612.33
617.83,0.0,617.83
151.69,0.07,423.2151
47.31,0.0,141.93
1243.07,0.0,4972.28
46.11,0.0,184.44
497.97,0.0,995.94
13.71,0.0,13.71
200.01,0.0,400.02
78.16,0.24,59.4016
224.11,0.0,224.11
27.44,0.0,109.76
13.9,0.0,13.9
160.73,0.0,1285.84
175.39,0.0,876.95
49.32,0.0,49.32
104.04,0.0,104.04
35.75,0.48,37.18
40.49,0.0,40.49
140.65,0.09,255.983
329.48,0.23,253.6996
55.24,0.0,55.24
107.74,0.0,323.22
56.95,0.18,140.097
54.81,0.0,164.43
50.11,0.0,50.11
598.09,0.0,5980.9
52.76,0.46,113.9616
93.48,0.0,93.48
61.82,0.0,309.1
93.56,0.0,187.12
20.86,0.0,83.44
163.1,0.0,163.1
1561.51,0.0,10930.57
85.02,0.14,73.1172
233.41,0.0,466.82
674.53,0.0,674.53
502.84,0.0,1508.52
42.44,0.0,42.44
137.53,0.15,350.7015
744.13,0.0,744.13
32.19,0.0,257.52
186.11,0.0,558.33
27.74,0.0,55.48
44.45,0.2,71.12
303.65,0.0,910.95
123.42,0.0,123.42
66.19,0.0,330.95
125.85,0.0,125.85
273.17,0.0,273.17
740.17,0.0,4441.02
738.55,0.14,1270.306
59.98,0.11,106.7644
594.07,0.17,493.0781
274.23,0.0,274.23
83.23,0.0,166.46
105.32,0.0,105.32
1117.84,0.0,1117.84
125.69,0.0,377.07
274.67,0.0,274.67
339.46,0.0,339.46
1668.9,0.0,3337.8
52.63,0.16,132.6276
50.61,0.18,83.0004
39.49,0.0,197.45
1691.16,0.07,1572.7788
21.81,0.0,130.86
28.11,0.0,84.33
233.11,0.19,1321.7337
171.99,0.0,515.97
174.93,0.0,1399.44
1370.4,0.42,1589.664
8.57,0.0,8.57
202.96,0.07,377.5056
219.72,0.0,439.44
136.64,0.0,546.56
382.85,0.0,3062.8
62.82,0.0,62.82
401.31,0.4,963.144
16.88,0.13,58.7424
60.19,0.17,149.8731
58.44,0.0,58.44
19.08,0.0,19.08
55.01,0.0,110.02
301.07,0.0,602.14
91.87,0.0,183.74
70.38,0.0,211.14
213.1,0.27,466.689
59.1,0.0,591.0
232.36,0.12,204.4768
42.68,0.0,42.68
29.25,0.0,175.5
59.48,0.12,52.3424
50.92,0.34,33.6072
594.72,0.09,541.1952
253.64,0.2,405.824
758.03,0.0,1516.06
267.46,0.0,267.46
16.17,0.0,16.17
635.95,0.0,1271.9
12.55,0.0,25.1
269.72,0.2,1078.88
400.19,0.2,640.304
56.81,0.37,71.5806
44.23,0.0,265.38
52.47,0.0,314.82
374.23,0.0,374.23
642.69,0.0,642.69
640.93,0.19,519.1533
234.27,0.1,210.843
504.72,0.0,1514.16
230.24,0.0,230.24
57.05,0.0,57.05
49.71,0.0,49.71
16.9,0.06,31.772
83.83,0.0,83.83
282.18,0.0,846.54
94.94,0.0,284.82
180.66,0.11,160.7874
414.07,0.0,414.07
51.78,0.0,103.56
8.01,0.16,6.7284
276.97,0.0,830.91
19.16,0.0,95.8
59.71,0.0,59.71
17.93,0.17,14.8819
52.12,0.0,52.12
1074.67,0.0,1074.67
268.16,0.0,804.48
128.56,0.07,358.6824
50.5,0.14,86.86
96.73,0.0,386.92
10.03,0.0,20.06
392.62,0.11,1048.2954
135.96,0.28,391.5648
1459.49,0.0,5837.96
245.25,0.23,188.8425
468.37,0.0,468.37
86.3,0.0,86.3
200.14,0.0,200.14
396.29,0.41,467.6222
1414.08,0.09,2573.6256
127.84,0.08,352.8384
270.51,0.0,541.02
788.19,0.0,3152.76
11.85,0.16,19.908
52.82,0.15,44.897
125.28,0.0,125.28
67.0,0.1,60.3
695.94,0.0,695.94
140.25,0.0,280.5
100.94,0.0,100.94
711.15,0.0,2844.6
234.04,0.47,248.0824
220.07,0.0,440.14
107.44,0.0,214.88
245.02,0.0,245.02
202.18,0.12,177.9184
10.27,0.0,20.54
9.94,0.32,6.7592
23.54,0.09,21.4214
37.15,0.41,65.7555
379.41,0.39,231.4401
421.5,0.06,792.42
109.36,0.0,218.72
62.77,0.0,125.54
90.84,0.0,90.84
263.22,0.46,284.2776
34.05,0.0,68.1
54.3,0.0,108.6
407.98,0.0,2447.88
44.25,0.0,177.0
22.14,0.0,66.42
24.14,0.34,31.8648
13.89,0.06,26.1132
40.46,0.36,129.472
22.82,0.06,21.4508
167.2,0.4,300.96
68.63,0.0,137.26
962.31,0.0,4811.55
32.61,0.0,130.44
95.22,0.0,380.88
56.4,0.0,169.2
44.31,0.34,116.9784
351.81,0.13,918.2241
484.84,0.08,446.0528
134.59,0.0,672.95
283.52,0.06,1599.0528
639.55,0.15,1087.235
152.78,0.0,305.56
98.1,0.1,264.87
33.82,0.4,20.292
644.0,0.0,644.0
143.95,0.46,77.733
14.53,0.0,14.53
748.06,0.0,748.06
157.75,0.0,631.0
30.37,0.13,52.8438
77.33,0.0,77.33
1698.93,0.0,5096.79
37.78,0.0,37.78
55.39,0.14,95.2708
693.48,0.17,1151.1768
61.9,0.0,61.9
1847.65,0.0,3695.3
34.17,0.0,34.17
18.98,0.0,18.98
107.77,0.0,107.77
1270.08,0.19,1028.7648
172.42,0.26,127.5908
801.92,0.0,801.92
78.27,0.17,64.9641
110.85,0.0,110.85
752.93,0.0,2258.79
1214.38,0.0,1214.38
233.4,0.15,198.39
94.09,0.36,361.3056
52.36,0.48,54.4544
184.0,0.0,184.0
38.84,0.0,194.2
175.67,0.11,156.3463
18.32,0.0,36.64
12.19,0.0,12.19
161.02,0.0,161.02
61.07,0.0,122.14
62.69,0.0,62.69
139.12,0.0,139.12
377.63,0.0,755.26
103.3,0.0,826.4
1639.6,0.0,8198.0
409.6,0.0,409.6
29.43,0.0,58.86
48.39,0.19,39.1959
99.21,0.1,178.578
1442.6,0.0,2885.2
30.12,0.0,30.12
438.53,0.0,1754.12
122.72,0.2,392.704
144.86,0.0,144.86
20.15,0.46,10.881
1027.49,0.0,2054.98
117.61,0.0,352.83
96.04,0.14,330.3776
46.08,0.0,184.32
614.98,0.0,2459.92
26.1,0.33,52.461
154.55,0.0,309.1
22.54,0.0,22.54
145.44,0.0,290.88
88.24,0.0,176.48
223.99,0.0,671.97
32.78,0.0,131.12
268.6,0.0,1880.2
406.57,0.32,276.4676
8.61,0.12,7.5768
46.36,0.49,94.5744
184.64,0.0,184.64
1866.88,0.0,11201.28
1401.11,0.0,5604.44
409.52,0.0,1638.08
712.23,0.28,2564.028
711.73,0.0,1423.46
490.85,0.09,446.6735
794.86,0.0,1589.72
116.97,0.0,584.85
70.78,0.0,212.34
154.97,0.15,131.7245
588.82,0.0,588.82
81.04,0.0,324.16
131.11,0.0,917.77
106.87,0.0,213.74
19.14,0.0,38.28
149.5,0.0,149.5
68.83,0.0,275.32
110.85,0.0,221.7
358.64,0.0,358.64
242.65,0.32,990.012
48.58,0.0,48.58
53.89,0.0,161.67
703.51,0.31,485.4219
194.12,0.08,357.1808
267.62,0.11,476.3636
96.75,0.09,880.425
651.05,0.0,1302.1
350.58,0.0,701.16
83.45,0.0,250.35
1058.93,0.43,603.5901
442.73,0.0,442.73
89.18,0.0,178.36
1395.15,0.0,1395.15
132.12,0.0,132.12
122.42,0.0,122.42
406.49,0.0,406.49
132.14,0.0,264.28
1422.68,0.0,5690.72
10.99,0.08,20.2216
40.29,0.0,120.87
40.09,0.0,40.09
11.4,0.11,20.292
1815.43,0.0,12708.01
342.5,0.11,304.825
39.64,0.0,39.64
24.26,0.0,72.78
128.02,0.0,256.04
342.32,0.0,342.32
1867.92,0.0,3735.84
1204.03,0.07,1119.7479
1591.91,0.0,3183.82
123.25,0.0,123.25
1747.63,0.09,6361.3732
212.41,0.09,193.2931
52.54,0.47,55.6924
27.12,0.25,81.36
56.78,0.0,113.56
346.17,0.0,346.17
707.56,0.31,488.2164
137.01,0.0,137.01
26.39,0.0,26.39
438.57,0.0,877.14
718.26,0.0,2154.78
557.49,0.0,3344.94
15.03,0.31,103.707
1447.43,0.34,955.3038
95.23,0.0,380.92
239.4,0.0,239.4
753.07,0.16,632.5788
39.53,0.0,39.53
441.62,0.0,441.62
12.5,0.0,12.5
1634.32,0.0,3268.64
78.75,0.19,63.7875
202.29,0.06,190.1526
139.02,0.0,278.04
59.3,0.09,107.926
1654.38,0.0,1654.38
22.97,0.35,29.861
354.41,0.44,396.9392
435.78,0.36,1673.3952
233.33,0.0,933.32
14.9,0.0,59.6
491.67,0.0,983.34
27.96,0.0,111.84
183.86,0.47,97.4458
37.61,0.0,75.22
284.41,0.19,921.4884
340.27,0.0,340.27
34.99,0.0,34.99
611.9,0.0,1223.8
31.23,0.0,31.23
132.8,0.15,112.88
21.45,0.19,17.3745
19.46,0.0,97.3
1488.9,0.0,8933.4
183.0,0.09,1165.71
383.0,0.0,766.0
39.36,0.0,78.72
99.91,0.0,99.91
404.19,0.0,404.19
440.0,0.28,950.4
167.7,0.0,167.7
330.86,0.0,330.86
21.94,0.0,43.88
466.18,0.07,1300.6422
287.63,0.45,316.393
182.24,0.0,546.72
122.44,0.05,348.954
472.45,0.0,2362.25
39.56,0.0,79.12
23.4,0.0,70.2
369.93,0.0,369.93
72.62,0.46,39.2148
51.31,0.0,102.62
510.11,0.14,3070.8622
34.54,0.1,62.172
63.19,0.0,63.19
297.67,0.0,893.01
1411.52,0.37,889.2576
760.33,0.06,714.7102
18.32,0.16,30.7776
1961.06,0.18,3216.1384
146.21,0.45,160.831
13.85,0.07,51.522
31.8,0.0,254.4
255.7,0.0,1022.8
138.95,0.0,138.95
342.26,0.0,2738.08
132.17,0.0,925.19
570.29,0.0,2851.45
42.54,0.0,42.54
74.35,0.06,279.556
1717.31,0.0,1717.31
1774.28,0.0,1774.28
1460.98,0.0,1460.98
60.38,0.0,241.52
381.23,0.41,224.9257
198.0,0.0,1188.0
1208.95,0.0,1208.95
85.73,0.0,171.46
38.72,0.0,38.72
30.6,0.1,220.32
746.53,0.0,746.53
1116.06,0.19,1808.0172
12.25,0.19,19.845
493.43,0.0,493.43
56.54,0.12,99.5104
120.74,0.42,70.0292
125.16,0.0,625.8
126.46,0.15,107.491
63.18,0.0,252.72
181.88,0.0,181.88
21.09,0.19,119.5803
12.57,0.0,25.14
49.51,0.0,49.51
336.79,0.0,336.79
261.86,0.0,261.86
145.84,0.0,437.52
279.92,0.0,279.92
22.06,0.0,44.12
1326.57,0.0,3979.71
137.52,0.06,646.344
21.66,0.0,21.66
42.57,0.0,42.57
23.87,0.0,23.87
79.37,0.0,238.11
893.9,0.0,893.9
20.19,0.0,60.57
82.18,0.3,115.052
29.53,0.19,23.9193
40.21,0.0,120.63
793.87,0.0,1587.74
60.09,0.0,120.18
96.43,0.0,192.86
233.99,0.0,467.98
668.47,0.0,668.47
309.32,0.0,927.96
28.49,0.0,56.98
29.62,0.0,88.86
112.42,0.0,449.68
282.06,0.0,282.06
28.74,0.13,250.038
21.31,0.0,42.62
31.23,0.0,124.92
389.21,0.0,1556.84
208.78,0.0,417.56
37.36,0.0,74.72
705.98,0.0,1411.96
460.01,0.29,2286.2497
136.16,0.0,272.32
257.19,0.0,771.57
88.99,0.13,77.4213
547.66,0.0,547.66
1244.73,0.0,1244.73
56.49,0.12,49.7112
197.43,0.12,1216.1688
326.62,0.17,271.0946
104.94,0.0,629.64
358.71,0.0,2152.26
9.22,0.0,18.44
916.74,0.35,1787.643
28.16,0.0,28.16
196.07,0.06,368.6116
481.42,0.06,1810.1392
24.34,0.0,48.68
111.75,0.0,223.5
23.63,0.0,94.52
104.76,0.0,419.04
44.89,0.0,179.56
231.25,0.0,693.75
29.38,0.12,77.5632
38.16,0.0,76.32
91.02,0.0,91.02
189.6,0.0,379.2
79.49,0.0,158.98
44.78,0.0,223.9
67.77,0.0,67.77
117.86,0.19,286.3998
37.76,0.0,151.04
1030.43,0.0,2060.86
12.04,0.19,58.5144
93.12,0.32,189.9648
731.19,0.0,1462.38
21.8,0.0,65.4
1552.35,0.11,12434.3235
16.47,0.11,43.9749
136.87,0.0,410.61
102.59,0.0,307.77
187.5,0.11,166.875
90.74,0.0,90.74
1306.09,0.0,3918.27
791.69,0.33,530.4323
326.93,0.0,326.93
44.38,0.0,88.76
31.77,0.0,127.08
205.7,0.44,460.768
274.12,0.45,301.532
30.64,0.0,30.64
62.72,0.0,62.72
129.18,0.17,214.4388
770.17,0.0,770.17
228.42,0.0,456.84
110.41,0.0,110.41
1249.39,0.0,1249.39
149.36,0.0,298.72
126.95,0.42,220.893
29.75,0.0,59.5
241.58,0.11,645.0186
41.01,0.14,105.8058
94.4,0.0,94.4
322.18,0.0,322.18
1935.35,0.45,3193.3275
426.91,0.0,426.91
41.61,0.0,83.22
41.01,0.0,82.02
398.18,0.0,796.36
57.34,0.0,114.68
118.15,0.14,101.609
48.82,0.0,48.82
22.2,0.11,19.758
240.53,0.1,1298.862
707.54,0.14,1216.9688
35.78,0.0,71.56
97.74,0.12,86.0112
98.0,0.0,196.0
179.17,0.0,358.34
291.06,0.0,873.18
172.83,0.0,345.66
247.73,0.0,247.73
498.52,0.09,453.6532
417.38,0.0,417.38
1861.99,0.0,7447.96
148.13,0.0,148.13
110.3,0.0,220.6
12.82,0.07,59.613
131.8,0.0,131.8
102.58,0.13,267.7338
1718.05,0.08,1580.606
82.47,0.0,82.47
144.39,0.48,600.6624
114.81,0.17,95.2923
47.69,0.0,95.38
608.54,0.0,1825.62
340.32,0.0,340.32
220.27,0.18,361.2428
77.47,0.0,77.47
25.5,0.15,151.725
163.06,0.0,163.06
1102.97,0.0,2205.94
18.9,0.39,34.587
1815.38,0.13,3158.7612
20.73,0.09,113.1858
48.64,0.13,126.9504
36.68,0.27,80.3292
1176.86,0.0,2353.72
403.93,0.0,403.93
956.47,0.15,2438.9985
201.03,0.16,337.7304
658.72,0.0,658.72
121.53,0.17,100.8699
25.84,0.0,155.04
52.44,0.0,314.64
293.18,0.0,293.18
34.98,0.12,123.1296
102.89,0.16,86.4276
11.91,0.0,11.91
235.58,0.0,942.32
1867.45,0.0,3734.9
121.47,0.0,242.94
56.51,0.0,56.51
34.74,0.0,104.22
82.34,0.06,464.3976
397.29,0.0,397.29
702.03,0.0,702.03
236.03,0.0,708.09
150.48,0.11,133.9272
249.77,0.13,651.8997
316.06,0.1,2275.632
617.37,0.0,1852.11
37.01,0.0,148.04
35.8,0.4,21.48
299.06,0.0,598.12
1480.55,0.0,5922.2
137.92,0.09,125.5072
42.85,0.0,85.7
122.5,0.0,122.5
1157.49,0.0,1157.49
258.28,0.1,464.904
504.39,0.0,1513.17
408.42,0.0,408.42
1276.01,0.14,2194.7372
15.66,0.0,15.66
637.48,0.0,1274.96
45.88,0.0,183.52
48.69,0.18,39.9258
255.46,0.0,255.46
204.64,0.25,920.88
69.14,0.0,138.28
252.37,0.0,504.74
468.59,0.0,937.18
58.92,0.0,58.92
452.14,0.37,569.6964
237.88,0.38,589.9424
133.47,0.48,277.6176
38.04,0.29,54.0168
498.41,0.19,2018.5605
192.54,0.0,192.54
127.76,0.0,127.76
171.49,0.0,857.45
146.13,0.0,146.13
326.69,0.1,882.063
19.1,0.39,11.651
52.96,0.09,96.3872
1349.45,0.0,4048.35
33.45,0.0,33.45
29.63,0.12,26.0744
407.42,0.34,268.8972
443.82,0.0,443.82
16.12,0.0,16.12
1026.22,0.0,1026.22
162.68,0.0,162.68
254.34,0.0,254.34
560.83,0.0,560.83
27.97,0.36,35.8016
385.78,0.31,1064.7528
147.65,0.13,128.4555
79.52,0.0,159.04
663.45,0.0,663.45
55.52,0.0,111.04
47.31,0.0,94.62
207.61,0.0,415.22
181.38,0.0,544.14
30.64,0.0,61.28
16.54,0.0,33.08
74.58,0.1,67.122
56.57,0.0,113.14
1041.71,0.11,927.1219
115.18,0.0,691.08
1823.17,0.0,1823.17
580.4,0.0,580.4
1259.26,0.0,2518.52
174.21,0.0,174.21
213.14,0.43,121.4898
1389.56,0.0,2779.12
58.48,0.0,233.92
119.67,0.0,119.67
53.61,0.45,29.4855
52.65,0.0,52.65
57.76,0.0,346.56
102.9,0.09,93.639
1832.96,0.0,7331.84
80.21,0.0,80.21
49.78,0.4,29.868
1735.9,0.17,2881.594
76.99,0.47,40.8047
255.74,0.0,255.74
618.86,0.13,2153.6328
142.8,0.0,142.8
124.06,0.0,248.12
12.16,0.0,24.32
581.01,0.15,2963.151
260.53,0.0,260.53
441.78,0.0,1325.34
46.37,0.0,139.11
49.3,0.07,91.698
109.71,0.0,109.71
515.62,0.0,2578.1
23.79,0.0,23.79
21.79,0.0,43.58
219.07,0.0,219.07
444.7,0.0,4002.3
1911.54,0.0,7646.16
564.5,0.14,970.94
166.26,0.0,498.78
801.67,0.0,801.67
118.37,0.0,236.74
98.74,0.0,98.74
269.24,0.38,1001.5728
36.63,0.0,36.63
1395.43,0.0,2790.86
35.78,0.3,25.046
425.49,0.0,425.49
45.46,0.32,92.7384
82.12,0.0,82.12
8.55,0.0,25.65
1328.0,0.0,2656.0
415.68,0.17,690.0288
78.86,0.0,78.86
64.38,0.0,128.76
144.21,0.11,128.3469
163.06,0.13,141.8622
153.57,0.0,767.85
24.27,0.0,145.62
12.4,0.12,10.912
139.55,0.0,139.55
264.75,0.0,529.5
15.57,0.0,15.57
32.17,0.15,82.0335
268.8,0.0,268.8
65.45,0.0,261.8
14.87,0.0,14.87
699.12,0.0,699.12
51.85,0.05,98.515
67.77,0.19,494.0433
1405.15,0.0,1405.15
154.64,0.0,154.64
614.64,0.0,1229.28
1677.19,0.0,5031.57
491.12,0.0,1473.36
1539.04,0.15,2616.368
59.31,0.0,59.31
34.41,0.0,68.82
37.43,0.09,34.0613
189.03,0.1,170.127
625.6,0.0,625.6
111.09,0.0,333.27
732.17,0.0,2196.51
115.75,0.0,115.75
26.37,0.0,52.74
120.67,0.0,120.67
60.69,0.0,60.69
55.09,0.0,55.09
214.92,0.34,425.5416
88.57,0.11,315.3092
179.11,0.0,179.11
37.43,0.0,37.43
16.3,0.0,16.3
270.03,0.0,1620.18
250.13,0.0,1250.65
533.32,0.14,458.6552
33.48,0.0,66.96
29.75,0.42,17.255
641.56,0.0,1283.12
119.92,0.0,239.84
476.43,0.29,338.2653
1989.99,0.0,1989.99
31.82,0.0,95.46
180.59,0.0,180.59
14.78,0.0,14.78
144.89,0.0,144.89
56.4,0.19,91.368
31.04,0.0,31.04
25.42,0.32,34.5712
28.64,0.0,171.84
37.28,0.0,37.28
371.87,0.0,743.74
108.95,0.0,108.95
338.79,0.0,2032.74
49.55,0.0,198.2
83.89,0.0,503.34
20.47,0.0,81.88
1045.4,0.08,1923.536
631.36,0.0,631.36
122.4,0.39,149.328
20.45,0.0,20.45
142.43,0.14,367.4694
351.46,0.18,864.5916
90.58,0.0,181.16
1001.32,0.46,3244.2768
989.93,0.0,1979.86
385.46,0.41,682.2642
458.0,0.12,1209.12
271.05,0.0,1897.35
456.05,0.0,456.05
23.36,0.06,43.9168
320.97,0.0,962.91
43.8,0.0,43.8
23.63,0.0,189.04
1834.52,0.11,4898.1684
89.19,0.0,89.19
21.82,0.0,109.1
1364.67,0.06,2565.5796
46.59,0.0,93.18
95.45,0.0,95.45
1249.83,0.0,2499.66
925.38,0.45,508.959
89.9,0.13,234.639
435.3,0.09,1584.492
430.18,0.0,3011.26
163.06,0.06,459.8292
470.91,0.0,1412.73
175.22,0.0,1226.54
1848.34,0.1,1663.506
52.59,0.0,210.36
299.13,0.0,1196.52
67.58,0.0,135.16
118.49,0.0,236.98
18.2,0.0,18.2
45.09,0.0,45.09
41.07,0.0,164.28
809.49,0.0,5666.43
129.13,0.0,516.52
452.51,0.46,977.4216
136.61,0.19,221.3082
93.69,0.1,84.321
432.39,0.41,510.2202
103.36,0.13,179.8464
36.17,0.0,108.51
631.98,0.39,771.0156
425.84,0.0,2129.2
107.09,0.0,321.27
185.43,0.0,185.43
266.71,0.0,266.71
95.96,0.09,87.3236
11.91,0.0,23.82
34.45,0.0,206.7
197.58,0.0,197.58
10.99,0.16,9.2316
26.04,0.0,52.08
48.58,0.11,259.4172
76.41,0.09,278.1324
30.73,0.0,61.46
1501.66,0.0,1501.66
118.39,0.0,118.39
65.07,0.35,211.4775
1074.45,0.0,5372.25
383.65,0.0,767.3
140.84,0.0,422.52
320.2,0.0,320.2
597.81,0.11,532.0509
245.33,0.47,130.0249
10.9,0.0,10.9
538.2,0.0,538.2
505.7,0.09,1380.561
363.5,0.0,363.5
198.17,0.15,168.4445
614.52,0.0,2458.08
11.06,0.0,11.06
47.41,0.0,47.41
1041.3,0.0,2082.6
463.79,0.0,2318.95
257.71,0.0,773.13
394.16,0.0,2364.96
61.48,0.0,122.96
54.8,0.0,54.8
16.95,0.0,16.95
70.06,0.0,280.24
80.83,0.0,80.83
483.62,0.0,967.24
694.48,0.0,694.48
684.16,0.47,725.2096
34.27,0.12,120.6304
102.61,0.0,205.22
54.25,0.13,47.1975
75.84,0.0,379.2
389.02,0.18,1913.9784
71.72,0.0,143.44
429.43,0.07,3594.3291
35.6,0.0,35.6
365.66,0.1,329.094
180.2,0.0,1081.2
49.26,0.19,79.8012
130.66,0.0,261.32
1064.63,0.0,2129.26
49.74,0.0,49.74
799.78,0.0,3199.12
46.65,0.0,93.3
369.38,0.0,738.76
91.37,0.0,456.85
371.88,0.0,1487.52
589.8,0.0,589.8
215.1,0.0,1290.6
91.03,0.0,455.15
205.06,0.0,205.06
495.02,0.0,495.02
9.11,0.0,36.44
36.95,0.06,69.466
193.48,0.09,352.1336
18.14,0.17,45.1686
32.16,0.0,32.16
41.14,0.19,66.6468
27.35,0.0,82.05
74.68,0.0,224.04
112.99,0.0,225.98
67.18,0.0,67.18
172.23,0.0,172.23
1727.48,0.0,13819.84
12.82,0.0,76.92
145.89,0.09,398.2797
326.64,0.0,979.92
744.33,0.15,632.6805
16.48,0.0,16.48
161.63,0.07,300.6318
52.17,0.0,52.17
1120.37,0.0,4481.48
212.97,0.0,212.97
601.39,0.0,601.39
719.75,0.0,2159.25
20.52,0.0,123.12
187.14,0.0,187.14
135.61,0.0,135.61
220.53,0.0,220.53
363.96,0.0,1091.88
1427.88,0.0,1427.88
72.33,0.0,72.33
1815.33,0.17,6026.8956
1479.35,0.0,1479.35
573.99,0.07,533.8107
27.95,0.0,167.7
9.91,0.15,8.4235
123.0,0.42,214.02
569.07,0.0,1707.21
543.4,0.15,1385.67
265.08,0.0,265.08
522.82,0.0,1045.64
9.69,0.0,9.69
258.51,0.29,183.5421
27.94,0.0,27.94
211.56,0.0,846.24
17.58,0.0,52.74
47.35,0.0,236.75
666.07,0.43,759.3198
461.05,0.44,258.188
220.95,0.0,220.95
242.91,0.07,451.8126
274.14,0.07,254.9502
20.44,0.0,163.52
102.5,0.0,307.5
257.49,0.0,257.49
119.07,0.0,119.07
1122.24,0.28,808.0128
167.93,0.0,167.93
138.78,0.34,183.1896
220.29,0.0,440.58
238.21,0.0,1191.05
599.78,0.0,599.78
1722.43,0.0,1722.43
